Algo,ResultId,Time(sec),ApproxRatio,TourCost,AWDfromVTX1,MinAWD,DelEdgeP
nn,1,1.84,1.222,691012.364,328884.064,NA,95.841
nn,2,1.346,1.22,690037.922,347500.556,NA,95.79
nn,3,1.427,1.239,700696.124,379769.617,NA,95.993
nn,4,1.458,1.212,685400.747,334263.741,NA,96.112
nn,5,1.468,1.213,686251.18,364108.612,NA,96.264
nn,AVG,1.508,1.221,690679.667,350905.318,NA,96
nn,STD,0.192,0.011,6089.549,21100.621,NA,0.194
