Algo,ResultId,Time(sec),ApproxRatio,TourCost,AWDfromVTX1,MinAWD,DelEdgeP
repetitive_nn,1,0.192,1.084,7078.445,3814.298,3201.034,93.333
repetitive_nn,2,0.184,1.084,7078.445,3814.298,3201.034,93.333
repetitive_nn,3,0.182,1.084,7078.445,3814.298,3201.034,93.333
repetitive_nn,4,0.182,1.084,7078.445,3814.298,3201.034,93.333
repetitive_nn,5,0.185,1.084,7078.445,3814.298,3201.034,93.333
repetitive_nn,6,0.192,1.084,7078.445,3814.298,3201.034,93.333
repetitive_nn,7,0.184,1.084,7078.445,3814.298,3201.034,93.333
repetitive_nn,8,0.183,1.084,7078.445,3814.298,3201.034,93.333
repetitive_nn,9,0.178,1.084,7078.445,3814.298,3201.034,93.333
repetitive_nn,10,0.176,1.084,7078.445,3814.298,3201.034,93.333
repetitive_nn,11,0.182,1.084,7078.445,3814.298,3201.034,93.333
repetitive_nn,12,0.182,1.084,7078.445,3814.298,3201.034,93.333
repetitive_nn,13,0.182,1.084,7078.445,3814.298,3201.034,93.333
repetitive_nn,14,0.183,1.084,7078.445,3814.298,3201.034,93.333
repetitive_nn,15,0.179,1.084,7078.445,3814.298,3201.034,93.333
repetitive_nn,16,0.178,1.084,7078.445,3814.298,3201.034,93.333
repetitive_nn,17,0.178,1.084,7078.445,3814.298,3201.034,93.333
repetitive_nn,18,0.179,1.084,7078.445,3814.298,3201.034,93.333
repetitive_nn,19,0.178,1.084,7078.445,3814.298,3201.034,93.333
repetitive_nn,20,0.179,1.084,7078.445,3814.298,3201.034,93.333
repetitive_nn,AVG,0.182,1.084,7078.445,3814.298,3201.034,93.333
repetitive_nn,STD,0.004,0,0,0,0,0
