Algo,ResultId,Time(sec),ApproxRatio,TourCost,AWDfromVTX1,MinAWD,DelEdgeP
nearest_insertion,1,0.005,1.079,595251.122,314922.406,271576.79,90.385
nearest_insertion,2,0.004,1.099,605952.439,314207.691,279363.779,94.231
nearest_insertion,3,0.004,1.119,617297.796,344836.086,271235.234,92.308
nearest_insertion,4,0.004,1.124,619994.084,310053.137,282324.905,86.538
nearest_insertion,5,0.004,1.157,638023.872,307697.952,283629.322,88.462
nearest_insertion,6,0.004,1.227,676915.822,323018.082,301894.99,88.462
nearest_insertion,7,0.004,1.136,626442.377,309406.258,287441.681,88.462
nearest_insertion,8,0.004,1.087,599454.616,303679.68,292397.859,90.385
nearest_insertion,9,0.006,1.04,573509.635,305885.696,274511.86,94.231
nearest_insertion,10,0.004,1.249,688938.849,362276.048,315722.934,86.538
nearest_insertion,11,0.004,1.04,573510.244,287843.897,274321.111,94.231
nearest_insertion,12,0.004,1.079,595181.767,301578.53,279786.36,92.308
nearest_insertion,13,0.004,1.108,611299.842,323384.684,282508.103,90.385
nearest_insertion,14,0.004,1.2,661895.949,324090.823,299978.479,88.462
nearest_insertion,15,0.004,1.101,607273.661,306872.65,287534.821,88.462
nearest_insertion,16,0.003,1.256,692965.031,366599.429,309122.734,88.462
nearest_insertion,17,0.004,1.281,706442.377,379975.097,313813.442,86.538
nearest_insertion,18,0.003,1.256,692965.031,366599.429,309122.734,88.462
nearest_insertion,19,0.004,1.025,565280.256,277683.53,270100.554,92.308
nearest_insertion,20,0.004,1.231,679256.314,356643.888,308325.586,86.538
nearest_insertion,AVG,0.004,1.145,631392.554,324362.75,289735.664,89.808
nearest_insertion,STD,0.001,0.082,45049.064,28623.975,15390.133,2.654
