Algo,ResultId,Time(sec),TourCost,AWDfromVTX1,MinAWD,DelEdgeP
nn,1,2.982,115225.346,59084.448,54515.539,95.95
nn,2,3.351,115297.429,56578.393,54587.869,95.61
nn,3,3.389,115444.118,58845.834,53640.145,95.71
nn,4,3.366,115421.167,54878.905,53748.125,95.81
nn,5,3.475,116471.177,56523.776,53041.51,95.93
nn,AVG,3.313,115571.847,57182.271,53906.638,95.802
nn,STD,0.191,510.681,1767.024,647.963,0.145
