Algo,ResultId,Time(sec),TourCost,AWDfromVTX1,MinAWD,DelEdgeP
arbitrary_insertion,1,0.003,2379.489,1202.79,1167.674,93.5
arbitrary_insertion,2,0.001,2320.494,1171.316,1138.033,95.5
arbitrary_insertion,3,0.001,2333.992,1153.796,1139.877,95
arbitrary_insertion,4,0.001,2392.495,1202.84,1178.473,93
arbitrary_insertion,5,0.002,2314.123,1179.13,1138.273,95
arbitrary_insertion,6,0.001,2308.91,1136.185,1134.887,93
arbitrary_insertion,7,0.002,2390.845,1194.487,1179.626,93
arbitrary_insertion,8,0.001,2345.347,1169.025,1141.549,93.5
arbitrary_insertion,9,0.001,2332.987,1168.499,1138.001,96.5
arbitrary_insertion,10,0.001,2331.565,1166.436,1147.818,99
arbitrary_insertion,11,0.002,2351.052,1166.562,1143.292,96
arbitrary_insertion,12,0.002,2314.123,1170.893,1141.484,96.5
arbitrary_insertion,13,0.002,2337.708,1174.112,1141.685,96
arbitrary_insertion,14,0.001,2324.057,1163.917,1151.471,98
arbitrary_insertion,15,0.002,2358.844,1195.041,1156.993,94.5
arbitrary_insertion,16,0.002,2353.632,1196.031,1157.8,94.5
arbitrary_insertion,17,0.001,2293.347,1164.078,1133.103,93.5
arbitrary_insertion,18,0.001,2316.287,1157.21,1136.254,95
arbitrary_insertion,19,0.001,2312.21,1170.42,1136.727,96
arbitrary_insertion,20,0.002,2340.626,1180.979,1145.609,95
arbitrary_insertion,AVG,0.001,2337.607,1174.187,1147.431,95.1
arbitrary_insertion,STD,0.001,27.233,17.168,13.896,1.651
