Algo,ResultId,Time(sec),TourCost,AWDfromVTX1,MinAWD,DelEdgeP
repetitive_nn,1,2.493,4913.376,2492.877,2277.578,92.5
repetitive_nn,2,2.518,4871.593,2568.456,2248.038,92.25
repetitive_nn,3,2.396,4958.715,2625.209,2255.121,93.25
repetitive_nn,4,2.497,4961.702,2420.044,2288.555,90.5
repetitive_nn,5,2.428,4966.833,2597.896,2289.695,92
repetitive_nn,6,2.414,4939.76,2544.601,2201.757,92.25
repetitive_nn,7,2.423,4853.95,2436.123,2261.171,92.75
repetitive_nn,8,2.425,4947.208,2362.83,2263.307,91.25
repetitive_nn,9,2.419,4817.737,2286.096,2240.899,93.25
repetitive_nn,10,2.429,4936.926,2579.557,2274.667,92.5
repetitive_nn,11,2.584,4941.218,2618.551,2259.844,91.25
repetitive_nn,12,2.402,4928.491,2555.868,2284.069,92.25
repetitive_nn,13,2.399,4936.566,2394.957,2299.226,90.75
repetitive_nn,14,2.441,4954.772,2490.403,2281.056,92.25
repetitive_nn,15,2.438,4905.997,2369.129,2325.483,92
repetitive_nn,16,2.5,4952.58,2363.932,2280.901,91
repetitive_nn,17,2.584,4918.939,2593.769,2269.564,92.5
repetitive_nn,18,2.583,4939.231,2306.765,2249.857,92
repetitive_nn,19,2.41,4911.531,2445.959,2308.027,92.25
repetitive_nn,20,2.442,4931.168,2338.931,2232.739,92.5
repetitive_nn,AVG,2.461,4924.415,2469.598,2269.578,92.062
repetitive_nn,STD,0.063,38.042,110.932,27.96,0.756
