Algo,ResultId,Time(sec),ApproxRatio,TourCost,AWDfromVTX1,MinAWD,DelEdgeP
arbitrary_insertion,1,6.021,1.139,22764574.968,9991741.699,9472023.737,93.967
arbitrary_insertion,2,7.037,1.147,22913950.73,9928191.377,9640167.012,94.33
arbitrary_insertion,3,6.316,1.139,22761614.366,9966157.623,9469970.098,94.419
arbitrary_insertion,4,6.998,1.146,22897651.942,9871270.662,9716528.941,94.108
arbitrary_insertion,5,5.849,1.142,22813030.436,12812582.005,9494459.449,94.145
arbitrary_insertion,AVG,6.444,1.143,22830164.488,10513988.673,9558629.847,94.194
arbitrary_insertion,STD,0.55,0.004,72231.175,1285752.404,112981.683,0.18
