Algo,ResultId,Time(sec),ApproxRatio,TourCost,AWDfromVTX1,MinAWD,DelEdgeP
concaveRingMergeNearestPtV3,1,6.761,1.42,28380516.007,15860224.669,11911309.263,85.462
concaveRingMergeNearestPtV3,2,6.223,1.42,28380516.007,15860224.669,11911309.263,85.462
concaveRingMergeNearestPtV3,3,6.238,1.42,28380516.007,15860224.669,11911309.263,85.462
concaveRingMergeNearestPtV3,AVG,6.407,1.42,28380516.007,15860224.669,11911309.263,85.462
concaveRingMergeNearestPtV3,STD,0.306,0,0,0,0,0
concaveRingMergeNearestPtV3,OPT,0,1,19982859,NA,NA,NA
