Algo,ResultId,Time(sec),ApproxRatio,TourCost,AWDfromVTX1,MinAWD,DelEdgeP
nn,1,7.442,1.254,25067996.163,11168332.745,NA,91.946
nn,2,6.38,1.258,25138153.509,12001575.769,NA,92.19
nn,3,6.412,1.26,25168662.76,12817529.975,NA,92.198
nn,4,6.367,1.248,24928688.027,11416844.65,NA,92.183
nn,5,6.43,1.269,25361181.365,12223302.268,NA,92.213
nn,AVG,6.606,1.258,25132936.365,11925517.081,NA,92.146
nn,STD,0.468,0.008,157586.474,656167.605,NA,0.112
