Algo,ResultId,Time(sec),ApproxRatio,TourCost,AWDfromVTX1,MinAWD,DelEdgeP
repetitive_nn,1,0.208,1.074,2525227.357,1085114.571,835609.022,98.052
repetitive_nn,2,0.196,1.079,2535221.931,1371995.2,835608.774,98.052
repetitive_nn,3,0.191,1.074,2525227.357,1085114.571,835609.022,98.052
repetitive_nn,4,0.192,1.077,2531940.155,1598847.471,842347.32,97.403
repetitive_nn,5,0.192,1.077,2531940.155,1080670.824,842347.32,97.403
repetitive_nn,6,0.192,1.077,2532030.006,1351359.235,842460.16,96.753
repetitive_nn,7,0.193,1.077,2531940.155,1598847.471,842347.32,97.403
repetitive_nn,8,0.192,1.077,2532030.006,1351359.235,842460.16,96.753
repetitive_nn,9,0.192,1.074,2525227.357,1360210.961,835609.022,98.052
repetitive_nn,10,0.192,1.077,2531940.155,1598847.471,842347.32,97.403
repetitive_nn,11,0.192,1.078,2534495.014,1086293.173,840898.079,98.052
repetitive_nn,12,0.194,1.077,2531940.155,1080670.824,842347.32,97.403
repetitive_nn,13,0.194,1.077,2531940.155,1080670.824,842347.32,97.403
repetitive_nn,14,0.191,1.077,2531940.155,1598847.471,842347.32,97.403
repetitive_nn,15,0.198,1.077,2531940.155,1598847.471,842347.32,97.403
repetitive_nn,16,0.192,1.074,2525227.357,1360210.961,835609.022,98.052
repetitive_nn,17,0.191,1.074,2525227.357,1360210.961,835609.022,98.052
repetitive_nn,18,0.191,1.079,2535221.931,1094108.117,835608.774,98.052
repetitive_nn,19,0.192,1.077,2531940.155,1080670.824,842347.32,97.403
repetitive_nn,20,0.192,1.077,2531940.155,1598847.471,842347.32,97.403
repetitive_nn,AVG,0.193,1.076,2530726.861,1321087.255,839927.713,97.597
repetitive_nn,STD,0.004,0.002,3433.199,220183.544,3267.666,0.427
