Algo,ResultId,Time(sec),TourCost,AWDfromVTX1,MinAWD,DelEdgeP
farthest_insertion,1,0.291,4243.12,2122.357,2118.125,99.5
farthest_insertion,2,0.278,4235.412,2118.675,2118.097,99.5
farthest_insertion,3,0.277,4266.292,2131.936,2128.344,99
farthest_insertion,4,0.278,4235.402,2118.422,2116.449,99.5
farthest_insertion,5,0.275,4250.839,2131.931,2123.743,99.25
farthest_insertion,6,0.279,4281.746,2144.41,2132.979,98
farthest_insertion,7,0.272,4235.404,2117.26,2116.796,99.75
farthest_insertion,8,0.272,4250.841,2128.976,2126.007,99
farthest_insertion,9,0.278,4250.843,2129.789,2124.307,99.25
farthest_insertion,10,0.27,4268.209,2144.626,2126.646,99.5
farthest_insertion,11,0.27,4219.954,2115.251,2115.247,100
farthest_insertion,12,0.27,4219.963,2115.257,2115.251,100
farthest_insertion,13,0.27,4276.835,2140.209,2133.38,98.75
farthest_insertion,14,0.278,4235.404,2121.027,2117.86,99.75
farthest_insertion,15,0.271,4243.125,2133.826,2119.27,99.5
farthest_insertion,16,0.271,4227.689,2122.498,2115.275,100
farthest_insertion,17,0.271,4250.856,2130.993,2124.16,99.25
farthest_insertion,18,0.269,4219.969,2115.259,2115.254,100
farthest_insertion,19,0.278,4258.561,2131.561,2122.103,98.75
farthest_insertion,20,0.27,4227.694,2122.926,2115.279,99.75
farthest_insertion,AVG,0.274,4244.908,2126.859,2121.229,99.4
farthest_insertion,STD,0.005,18.54,9.395,5.933,0.516
