Algo,ResultId,Time(sec),TourCost,AWDfromVTX1,MinAWD,DelEdgeP
farthest_insertion,1,0.014,1158.518,586.893,570.66,98
farthest_insertion,2,0.012,1166.504,596.32,576.346,99
farthest_insertion,3,0.013,1177.419,605.99,578.818,98
farthest_insertion,4,0.012,1195.388,609.789,583.734,99
farthest_insertion,5,0.012,1180.341,609.42,581.838,98
farthest_insertion,6,0.012,1158.509,573.457,572.789,98
farthest_insertion,7,0.011,1174.497,596.959,578.343,98
farthest_insertion,8,0.011,1190.48,610.784,582.023,97
farthest_insertion,9,0.012,1166.502,581.688,578.029,100
farthest_insertion,10,0.012,1153.448,586.689,570.253,98
farthest_insertion,11,0.012,1145.453,569.762,564.01,99
farthest_insertion,12,0.011,1150.523,573.939,571.496,99
farthest_insertion,13,0.014,1202.437,605.098,582.464,100
farthest_insertion,14,0.012,1145.451,572.122,568.027,99
farthest_insertion,15,0.011,1158.509,578.811,575.049,100
farthest_insertion,16,0.011,1169.429,582.536,572.959,98
farthest_insertion,17,0.011,1158.511,592.801,572.618,99
farthest_insertion,18,0.012,1158.511,597.119,572.309,99
farthest_insertion,19,0.011,1174.495,582.33,579.593,100
farthest_insertion,20,0.012,1199.257,628.784,581.39,97
farthest_insertion,AVG,0.012,1169.209,592.065,575.637,98.65
farthest_insertion,STD,0.001,17.328,15.961,5.446,0.933
