Algo,ResultId,Time(sec),TourCost,AWDfromVTX1,MinAWD,DelEdgeP
repetitive_nn,1,1.105,3656.327,1882.864,1715.167,96
repetitive_nn,2,1.091,3660.285,1886.058,1722.223,95.667
repetitive_nn,3,1.084,3660.285,1886.058,1722.223,95.667
repetitive_nn,4,1.078,3619.966,1854.298,1723.518,96
repetitive_nn,5,1.078,3714.314,1828.574,1723.243,95
repetitive_nn,6,1.079,3668.541,1894.464,1722.483,96
repetitive_nn,7,1.074,3687.095,1779.013,1736.414,95
repetitive_nn,8,1.058,3655.494,1860.7,1751.944,95.333
repetitive_nn,9,1.066,3670.896,1895.607,1731.914,95.333
repetitive_nn,10,1.083,3660.285,1886.058,1722.223,95.667
repetitive_nn,11,1.058,3664.177,1864.607,1756.893,95.333
repetitive_nn,12,1.059,3641.984,1851.703,1722.543,96
repetitive_nn,13,1.057,3697.473,1922.64,1717.774,95.667
repetitive_nn,14,1.067,3656.327,1882.864,1715.167,96
repetitive_nn,15,1.057,3697.554,1767.697,1720.125,93.667
repetitive_nn,16,1.066,3681.982,1873.376,1766.391,95.333
repetitive_nn,17,1.069,3647.944,1854.524,1725.821,95.667
repetitive_nn,18,1.071,3647.944,1854.514,1725.83,95.667
repetitive_nn,19,1.05,3681.982,1873.376,1766.391,95.333
repetitive_nn,20,1.064,3650.782,1871.506,1736.332,95.667
repetitive_nn,AVG,1.071,3666.082,1863.525,1731.231,95.5
repetitive_nn,STD,0.014,22.106,36.959,16.24,0.535
