Algo,ResultId,Time(sec),TourCost,AWDfromVTX1,MinAWD,DelEdgeP
nearest_insertion,1,0.014,9043.412,4543.66,4232.608,77
nearest_insertion,2,0.012,9097.251,4728.835,4332.25,78
nearest_insertion,3,0.011,9008.097,4527.975,4193.227,80
nearest_insertion,4,0.012,9197.44,4602.351,4316.358,76
nearest_insertion,5,0.012,9396.969,4627.386,4397.882,75
nearest_insertion,6,0.011,8973.286,4517.134,4209.238,80
nearest_insertion,7,0.012,8970.951,4638.379,4224.055,78
nearest_insertion,8,0.012,9274.44,4656.323,4419.265,77
nearest_insertion,9,0.012,9284.658,4548.815,4281.194,78
nearest_insertion,10,0.012,8922.763,4489.301,4163.811,80
nearest_insertion,11,0.012,8842.276,4442.501,4093.905,83
nearest_insertion,12,0.012,8973.801,4540.209,4149.913,81
nearest_insertion,13,0.014,8974.318,4511.858,4216.008,78
nearest_insertion,14,0.013,9406.566,4873.558,4402.992,74
nearest_insertion,15,0.011,9197.44,4602.351,4316.358,76
nearest_insertion,16,0.011,9406.566,4627.075,4402.992,74
nearest_insertion,17,0.012,9387.134,4857.045,4396.391,74
nearest_insertion,18,0.012,9529.088,4724.867,4478.045,74
nearest_insertion,19,0.012,8970.951,4638.379,4224.055,78
nearest_insertion,20,0.011,8973.286,4517.134,4209.238,80
nearest_insertion,AVG,0.012,9141.535,4610.757,4282.989,77.55
nearest_insertion,STD,0.001,204.986,115.055,106.798,2.605
