Algo,ResultId,Time(sec),TourCost,AWDfromVTX1,MinAWD,DelEdgeP
repetitive_nn,1,0.085,7927.064,4075.985,3655.662,86
repetitive_nn,2,0.075,7920.121,4067.828,3660.001,85
repetitive_nn,3,0.076,7927.064,4075.985,3655.662,86
repetitive_nn,4,0.075,7927.064,4075.985,3655.662,86
repetitive_nn,5,0.075,7927.064,4075.985,3655.662,86
repetitive_nn,6,0.074,7958.846,4093.197,3655.93,85
repetitive_nn,7,0.073,7927.064,4075.985,3655.662,86
repetitive_nn,8,0.073,7927.064,4075.985,3655.662,86
repetitive_nn,9,0.073,7927.064,4075.985,3655.662,86
repetitive_nn,10,0.074,7927.064,4075.985,3655.662,86
repetitive_nn,11,0.074,7927.064,4075.985,3655.662,86
repetitive_nn,12,0.074,7948.893,4088.206,3655.448,85
repetitive_nn,13,0.074,7933.22,4073.198,3661.835,85
repetitive_nn,14,0.074,7982.487,4094.974,3667.156,85
repetitive_nn,15,0.073,7927.064,4075.985,3655.662,86
repetitive_nn,16,0.073,7940.162,4081.356,3657.495,86
repetitive_nn,17,0.074,7971.818,4090.095,3666.167,85
repetitive_nn,18,0.073,7940.162,4081.356,3657.495,86
repetitive_nn,19,0.074,7958.846,4093.197,3655.93,85
repetitive_nn,20,0.073,7920.121,4067.828,3660.001,85
repetitive_nn,AVG,0.074,7937.266,4079.554,3657.704,85.6
repetitive_nn,STD,0.003,17.722,8.096,3.567,0.503
