Algo,ResultId,Time(sec),TourCost,AWDfromVTX1,MinAWD,DelEdgeP
farthest_insertion,1,0.063,2244.373,1135.089,1118.555,99.5
farthest_insertion,2,0.055,2236.243,1128.184,1116.642,99
farthest_insertion,3,0.051,2236.245,1118.145,1117.333,99
farthest_insertion,4,0.056,2219.996,1115.546,1115.545,100
farthest_insertion,5,0.051,2228.12,1118.394,1115.585,100
farthest_insertion,6,0.056,2228.119,1120.952,1115.588,100
farthest_insertion,7,0.052,2244.373,1126.681,1119.489,99
farthest_insertion,8,0.051,2244.369,1129.034,1119.974,99
farthest_insertion,9,0.053,2252.498,1131.634,1123.188,98
farthest_insertion,10,0.051,2252.492,1136.59,1121.152,99.5
farthest_insertion,11,0.056,2228.118,1122.086,1115.585,100
farthest_insertion,12,0.052,2228.115,1123.348,1115.584,99.5
farthest_insertion,13,0.056,2244.371,1136.793,1118.434,98.5
farthest_insertion,14,0.052,2244.37,1122.046,1118.312,99
farthest_insertion,15,0.049,2236.244,1125.012,1119.406,100
farthest_insertion,16,0.052,2219.993,1115.547,1115.543,100
farthest_insertion,17,0.05,2228.121,1122.86,1115.586,99.5
farthest_insertion,18,0.057,2219.996,1115.549,1115.545,100
farthest_insertion,19,0.051,2236.242,1125.581,1119.403,100
farthest_insertion,20,0.055,2255.471,1126.885,1120.679,99
farthest_insertion,AVG,0.053,2236.393,1124.798,1117.856,99.425
farthest_insertion,STD,0.003,11.121,6.693,2.337,0.591
