Algo,ResultId,Time(sec),TourCost,AWDfromVTX1,MinAWD,DelEdgeP
repetitive_nn,1,0.396,2604.393,1333.372,1231.403,93
repetitive_nn,2,0.375,2512.638,1319.825,1189.461,93.5
repetitive_nn,3,0.376,2595.224,1321.707,1241.941,91.5
repetitive_nn,4,0.378,2585.949,1318.517,1199.547,94
repetitive_nn,5,0.372,2556.008,1237.362,1212.852,93
repetitive_nn,6,0.373,2578.411,1315.375,1259.568,92
repetitive_nn,7,0.471,2550.801,1283.951,1217.8,92.5
repetitive_nn,8,0.38,2602.457,1364.793,1217.943,92
repetitive_nn,9,0.38,2603.098,1295.139,1226.637,93.5
repetitive_nn,10,0.372,2571.3,1294.139,1221.89,92.5
repetitive_nn,11,0.374,2600.643,1311.241,1235.419,93
repetitive_nn,12,0.373,2544.402,1312.24,1229.5,94.5
repetitive_nn,13,0.377,2565.131,1305.075,1221.127,93
repetitive_nn,14,0.384,2599.393,1301.107,1222.705,93.5
repetitive_nn,15,0.47,2615.299,1367.199,1211.797,94
repetitive_nn,16,0.373,2608.493,1404.526,1201.238,93
repetitive_nn,17,0.371,2564.847,1349.248,1198.08,94
repetitive_nn,18,0.372,2572.72,1331.212,1222.654,92
repetitive_nn,19,0.372,2549.758,1342.967,1217.708,91
repetitive_nn,20,0.375,2543.837,1315.693,1233.099,93.5
repetitive_nn,AVG,0.386,2576.24,1321.234,1220.618,92.95
repetitive_nn,STD,0.03,27.639,34.953,16.301,0.916
