Algo,ResultId,Time(sec),ApproxRatio,TourCost,AWDfromVTX1,MinAWD,DelEdgeP
nn,1,0.038,1.179,305412.746,143155.399,140436.583,92.315
nn,2,0.037,1.25,323860.563,152178.935,139827.015,92.016
nn,3,0.131,1.328,344054.659,155388.573,140030.668,92.216
nn,4,0.033,1.26,326401.546,152433.808,138696.881,92.515
nn,5,0.031,1.258,325990.572,167657.236,141744.064,92.715
nn,AVG,0.054,1.255,325144.017,154162.79,140147.042,92.355
nn,STD,0.043,0.053,13701.101,8827.377,1101.503,0.27
