Algo,ResultId,Time(sec),TourCost,AWDfromVTX1,MinAWD,DelEdgeP
cheapest_insertion,1,0.164,72267.873,36537.446,34934.722,89.5
cheapest_insertion,2,0.151,72619.943,36857.566,35019.404,91.5
cheapest_insertion,3,0.15,72736.122,36849.766,34906.515,88.75
cheapest_insertion,4,0.153,72618.256,36826.649,34811.205,88.75
cheapest_insertion,5,0.153,72926.373,37375.935,35079.399,88.75
cheapest_insertion,6,0.152,70999.319,35810.126,34524.124,91
cheapest_insertion,7,0.153,72907.588,35717.885,35069.33,89
cheapest_insertion,8,0.154,72452.021,36739.208,34992.144,92
cheapest_insertion,9,0.153,73461.605,36901.717,35577.016,88
cheapest_insertion,10,0.153,72452.021,36739.208,34992.144,92
cheapest_insertion,11,0.155,71892.409,35661.077,34584.914,89.75
cheapest_insertion,12,0.152,71151.84,35637.046,34689.309,89.25
cheapest_insertion,13,0.152,72179.332,36442.136,34847.792,88.75
cheapest_insertion,14,0.153,73491.512,37260.955,35555.003,87.75
cheapest_insertion,15,0.253,73496.153,36749.341,35596.783,87.75
cheapest_insertion,16,0.153,72061.891,35712.819,34581.899,89.5
cheapest_insertion,17,0.158,72115.548,35844.903,34838.411,89
cheapest_insertion,18,0.149,72439.07,36525.774,35005.455,88.75
cheapest_insertion,19,0.149,71213.889,35695.486,34707.656,89.5
cheapest_insertion,20,0.148,72345.225,35967.985,34968.019,89.75
cheapest_insertion,AVG,0.158,72391.399,36392.651,34964.062,89.45
cheapest_insertion,STD,0.023,715.167,577.259,310.978,1.269
